gesto,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20;
paz,0.407039,0.834068,0.000000,0.483946,0.783089,-0.007497,0.538594,0.735743,-0.023757,0.535681,0.699309,-0.044793,0.513986,0.661858,-0.064689,0.545511,0.569064,-0.013087,0.589754,0.485727,-0.034810,0.617179,0.450127,-0.050340,0.641635,0.423908,-0.062399,0.484668,0.559415,-0.028681,0.510657,0.463509,-0.056276,0.542707,0.429132,-0.073825,0.578154,0.402511,-0.086877,0.424360,0.580975,-0.046050,0.457886,0.593256,-0.069017,0.479242,0.665997,-0.074752,0.504970,0.711743,-0.077264,0.370180,0.628893,-0.066411,0.416690,0.666825,-0.081751,0.449687,0.723597,-0.085021,0.482884,0.760821,-0.086551
paz,0.406035,0.831078,0.000000,0.480313,0.779901,-0.010397,0.536292,0.733859,-0.028466,0.535823,0.698496,-0.050764,0.511505,0.658544,-0.071881,0.540144,0.566296,-0.017923,0.585760,0.485582,-0.041671,0.612976,0.452145,-0.058464,0.636689,0.427798,-0.071247,0.476738,0.556696,-0.032492,0.502149,0.462092,-0.062309,0.531219,0.427375,-0.080994,0.563570,0.400077,-0.094767,0.414435,0.579604,-0.048941,0.448414,0.592643,-0.073551,0.471017,0.668375,-0.079280,0.497465,0.715754,-0.081696,0.359036,0.629130,-0.068601,0.404454,0.666061,-0.085107,0.439794,0.721369,-0.088645,0.475007,0.756596,-0.090295
paz,0.399498,0.820333,0.000000,0.467975,0.761414,-0.011156,0.518905,0.712214,-0.031310,0.514475,0.677309,-0.055506,0.485064,0.642702,-0.078459,0.502644,0.534194,-0.021938,0.530732,0.435680,-0.047123,0.558723,0.390576,-0.065665,0.589517,0.355040,-0.079869,0.441382,0.536394,-0.036307,0.463372,0.431293,-0.066293,0.498543,0.384153,-0.084480,0.538391,0.342493,-0.098212,0.383367,0.570642,-0.052363,0.426770,0.578122,-0.074777,0.448138,0.647837,-0.076728,0.470367,0.690748,-0.077231,0.333980,0.629808,-0.072159,0.388443,0.662922,-0.086069,0.424872,0.715335,-0.086546,0.457540,0.748713,-0.086368
paz,0.403943,0.811477,0.000000,0.478252,0.747088,-0.007967,0.521575,0.685448,-0.023471,0.504179,0.643397,-0.042977,0.466534,0.615170,-0.061292,0.494140,0.529820,-0.017451,0.517126,0.426577,-0.039665,0.537622,0.371389,-0.055694,0.559542,0.322325,-0.068247,0.424700,0.535193,-0.031572,0.426904,0.423041,-0.058666,0.441766,0.367038,-0.074820,0.462602,0.315136,-0.087164,0.367398,0.569412,-0.047160,0.398944,0.581945,-0.068344,0.428480,0.649613,-0.070424,0.457017,0.687084,-0.070281,0.321267,0.624419,-0.066218,0.372074,0.665997,-0.079382,0.410926,0.716391,-0.080393,0.444648,0.744516,-0.080097
paz,0.411618,0.800627,0.000000,0.478642,0.735817,-0.009114,0.518825,0.677884,-0.025812,0.499982,0.638854,-0.046408,0.456853,0.612152,-0.065602,0.491214,0.518323,-0.019674,0.506574,0.415614,-0.042208,0.523135,0.362447,-0.057688,0.542804,0.316996,-0.069810,0.418775,0.524773,-0.033923,0.414103,0.409940,-0.062231,0.428878,0.352885,-0.077740,0.452349,0.302883,-0.089178,0.359987,0.561676,-0.049702,0.395300,0.577040,-0.071398,0.423535,0.644996,-0.072086,0.449273,0.682047,-0.070645,0.315776,0.620821,-0.069087,0.368940,0.661189,-0.082369,0.409491,0.708712,-0.082648,0.443150,0.733596,-0.081553
paz,0.412584,0.796819,0.000000,0.479828,0.727872,-0.008788,0.518499,0.666307,-0.024768,0.495815,0.627878,-0.044686,0.447405,0.607829,-0.063124,0.483772,0.510356,-0.017790,0.501904,0.410284,-0.039823,0.518757,0.358313,-0.055071,0.537724,0.313665,-0.066941,0.410897,0.519071,-0.032000,0.407215,0.406956,-0.059768,0.420247,0.349700,-0.075033,0.441720,0.299603,-0.086157,0.352937,0.559106,-0.047827,0.392472,0.577647,-0.069125,0.421086,0.643944,-0.069392,0.446081,0.679214,-0.067445,0.310897,0.621748,-0.067309,0.365020,0.660057,-0.080077,0.406318,0.705508,-0.079797,0.439813,0.729781,-0.078176
paz,0.419361,0.811556,0.000000,0.489586,0.738520,-0.006970,0.525859,0.669614,-0.021561,0.502409,0.619129,-0.040216,0.463798,0.586728,-0.057421,0.499556,0.519040,-0.015516,0.514935,0.417653,-0.036762,0.532677,0.363321,-0.051662,0.553136,0.318211,-0.063379,0.426660,0.525052,-0.029975,0.429483,0.409968,-0.056849,0.448179,0.352500,-0.072052,0.473220,0.302128,-0.083303,0.365908,0.563377,-0.045883,0.407025,0.574493,-0.065889,0.436990,0.639383,-0.065868,0.461793,0.676424,-0.064237,0.319335,0.624919,-0.065286,0.376897,0.663032,-0.077261,0.417343,0.709432,-0.076843,0.448092,0.735569,-0.075305
paz,0.436225,0.819286,0.000000,0.509059,0.762586,-0.009328,0.557348,0.701444,-0.025076,0.552238,0.653747,-0.045361,0.522281,0.605410,-0.064820,0.525229,0.538658,-0.011625,0.537975,0.431009,-0.034360,0.552867,0.378243,-0.052867,0.568349,0.334649,-0.067141,0.458852,0.536967,-0.025424,0.465231,0.437798,-0.053673,0.484551,0.393973,-0.073646,0.508642,0.357770,-0.088249,0.399285,0.561818,-0.041252,0.437041,0.580533,-0.063911,0.467805,0.658984,-0.068960,0.498287,0.710871,-0.070919,0.348458,0.607410,-0.060828,0.399281,0.651776,-0.075534,0.439626,0.710402,-0.078181,0.476921,0.749113,-0.079102
paz,0.446201,0.825600,0.000000,0.521283,0.758372,-0.010459,0.570843,0.701917,-0.030762,0.564629,0.662139,-0.055373,0.536123,0.626519,-0.078758,0.549320,0.528261,-0.021421,0.572689,0.437887,-0.046908,0.592721,0.392139,-0.065837,0.613530,0.355647,-0.080163,0.479539,0.533256,-0.036602,0.490216,0.437191,-0.066705,0.513986,0.390022,-0.084848,0.541337,0.347146,-0.098429,0.418116,0.571074,-0.053517,0.468598,0.581892,-0.075557,0.504996,0.645481,-0.076816,0.532282,0.686140,-0.077077,0.370753,0.632702,-0.074241,0.430956,0.668713,-0.087257,0.473220,0.716562,-0.086908,0.504145,0.747506,-0.086313
paz,0.453461,0.844293,0.000000,0.538000,0.792871,-0.010809,0.600296,0.742323,-0.028048,0.599827,0.694860,-0.049177,0.583431,0.648300,-0.068860,0.602600,0.569639,-0.017675,0.647548,0.480068,-0.039335,0.674365,0.436917,-0.054327,0.698968,0.405450,-0.066184,0.536350,0.559353,-0.031545,0.576604,0.456509,-0.059591,0.612358,0.413723,-0.076386,0.649813,0.381087,-0.088825,0.471913,0.582447,-0.047072,0.520149,0.593514,-0.069439,0.538872,0.667455,-0.073052,0.558057,0.715342,-0.074202,0.415211,0.633297,-0.066089,0.471137,0.670300,-0.080956,0.506710,0.725220,-0.083412,0.537508,0.760276,-0.084161
paz,0.464612,0.844165,0.000000,0.546629,0.790739,-0.011055,0.608517,0.742853,-0.028279,0.609327,0.702342,-0.049600,0.595051,0.662495,-0.069622,0.612656,0.576527,-0.014851,0.662194,0.495787,-0.036974,0.693839,0.453434,-0.053789,0.719687,0.418068,-0.066919,0.548558,0.567608,-0.028505,0.593245,0.475905,-0.056579,0.630075,0.433786,-0.075748,0.664945,0.398848,-0.090115,0.484686,0.589462,-0.044024,0.530634,0.603710,-0.067372,0.553924,0.683418,-0.073204,0.577194,0.734155,-0.075747,0.426924,0.636678,-0.063038,0.479797,0.669159,-0.078655,0.517834,0.726705,-0.082026,0.552395,0.765526,-0.083531
paz,0.466464,0.843267,0.000000,0.545025,0.791686,-0.011425,0.604800,0.744641,-0.028877,0.605385,0.702406,-0.050292,0.592639,0.660745,-0.070292,0.614616,0.579325,-0.014863,0.664774,0.500978,-0.036561,0.697861,0.459061,-0.052893,0.724843,0.424944,-0.065599,0.550164,0.570438,-0.028028,0.587989,0.477540,-0.055619,0.620624,0.433160,-0.074264,0.651666,0.395881,-0.088189,0.486189,0.591947,-0.043095,0.529089,0.607493,-0.065509,0.553107,0.683486,-0.070601,0.574624,0.732136,-0.072655,0.428733,0.637717,-0.061735,0.479025,0.670013,-0.076396,0.514496,0.725003,-0.079274,0.544853,0.762237,-0.080446
paz,0.457195,0.848792,0.000000,0.538235,0.798833,-0.010809,0.600776,0.750295,-0.028257,0.604463,0.705621,-0.049698,0.591956,0.661162,-0.069712,0.609755,0.582512,-0.015646,0.663413,0.503238,-0.037449,0.695744,0.460244,-0.053602,0.721443,0.424711,-0.066226,0.545334,0.571965,-0.029379,0.585277,0.476074,-0.057153,0.618924,0.430188,-0.075395,0.650729,0.391601,-0.089121,0.482007,0.593075,-0.044869,0.525325,0.605591,-0.067223,0.549035,0.679947,-0.071742,0.570127,0.727673,-0.073566,0.426052,0.639741,-0.063853,0.477058,0.671810,-0.078369,0.512500,0.726798,-0.080832,0.542355,0.763980,-0.081788
paz,0.417839,0.880533,0.000000,0.482310,0.863455,-0.027834,0.528113,0.798865,-0.055247,0.513117,0.742259,-0.083520,0.491794,0.681339,-0.111338,0.529691,0.569334,-0.040195,0.564452,0.439004,-0.069307,0.588891,0.357698,-0.090186,0.610261,0.287105,-0.106753,0.449727,0.566702,-0.048514,0.446027,0.399633,-0.082769,0.450181,0.298316,-0.103539,0.458064,0.218739,-0.119377,0.379651,0.606237,-0.059466,0.367753,0.521867,-0.090645,0.398964,0.605686,-0.093496,0.433568,0.670209,-0.092518,0.318215,0.674230,-0.075155,0.336614,0.651390,-0.099327,0.375846,0.719078,-0.101272,0.413722,0.772257,-0.100024
paz,0.420368,0.873071,0.000000,0.484598,0.834583,-0.020493,0.516935,0.747593,-0.041833,0.475993,0.681200,-0.065301,0.422350,0.631722,-0.088201,0.501750,0.558104,-0.025964,0.525987,0.438759,-0.050044,0.541213,0.361720,-0.067567,0.553273,0.292890,-0.081364,0.425576,0.562422,-0.035868,0.412867,0.409588,-0.063227,0.415082,0.320108,-0.079991,0.421803,0.245861,-0.092745,0.362065,0.606446,-0.048503,0.345899,0.514738,-0.073554,0.376613,0.573026,-0.073960,0.408314,0.623432,-0.071687,0.309785,0.676787,-0.065326,0.324728,0.632595,-0.083752,0.356548,0.680312,-0.082862,0.383811,0.725126,-0.080042
paz,0.419105,0.863799,0.000000,0.468417,0.806251,-0.020662,0.482260,0.722381,-0.041650,0.424602,0.658080,-0.064534,0.357135,0.606961,-0.086949,0.444209,0.538297,-0.020668,0.443446,0.402751,-0.040204,0.443753,0.320831,-0.055673,0.443588,0.248867,-0.068674,0.370219,0.555670,-0.029726,0.325072,0.403910,-0.050291,0.299773,0.317462,-0.065236,0.285151,0.251435,-0.077457,0.317436,0.605021,-0.041821,0.268577,0.502885,-0.063246,0.287614,0.545453,-0.066368,0.314237,0.586972,-0.066464,0.278121,0.678860,-0.057765,0.255559,0.615998,-0.074776,0.287431,0.660827,-0.074847,0.323567,0.711676,-0.073082
paz,0.476664,0.846066,0.000000,0.510202,0.782272,-0.021075,0.514119,0.708993,-0.040466,0.444956,0.659170,-0.061379,0.373996,0.621921,-0.081225,0.492386,0.551710,-0.019083,0.489887,0.435521,-0.036460,0.489133,0.370213,-0.047451,0.488941,0.315124,-0.056160,0.431295,0.566741,-0.026120,0.395118,0.432063,-0.043714,0.377642,0.364081,-0.053109,0.372581,0.303672,-0.060506,0.386612,0.608688,-0.036786,0.349164,0.522631,-0.056016,0.356342,0.573609,-0.055877,0.371962,0.612983,-0.052677,0.354636,0.668767,-0.051304,0.334466,0.616369,-0.065132,0.353898,0.650025,-0.063997,0.378852,0.681812,-0.060999
paz,0.485440,0.834757,0.000000,0.499836,0.764325,-0.017201,0.486911,0.690246,-0.031583,0.413399,0.639422,-0.047482,0.349214,0.602765,-0.061927,0.485911,0.560445,-0.008844,0.466185,0.460012,-0.021194,0.451782,0.409627,-0.029073,0.440437,0.374204,-0.035517,0.438028,0.572014,-0.014529,0.406942,0.449096,-0.026732,0.392383,0.397084,-0.034763,0.388233,0.351692,-0.041353,0.403534,0.607125,-0.023558,0.360312,0.534327,-0.036802,0.362169,0.581275,-0.036655,0.374382,0.614489,-0.034437,0.378585,0.659805,-0.036075,0.347400,0.611385,-0.045878,0.357352,0.641119,-0.044483,0.376448,0.669387,-0.041751
paz,0.484096,0.833689,0.000000,0.489085,0.758579,-0.013714,0.464207,0.685630,-0.025642,0.388749,0.638752,-0.039267,0.330810,0.604704,-0.051320,0.475110,0.561186,-0.004748,0.449302,0.467033,-0.015485,0.431862,0.419590,-0.022485,0.417872,0.382666,-0.028330,0.434074,0.574380,-0.010751,0.398916,0.454614,-0.021084,0.382923,0.406474,-0.028000,0.377017,0.362610,-0.034007,0.403295,0.610206,-0.019847,0.349844,0.543632,-0.031070,0.354543,0.593621,-0.030674,0.371835,0.622168,-0.028654,0.380461,0.661719,-0.032097,0.341443,0.624266,-0.040133,0.350857,0.658286,-0.038608,0.372696,0.682279,-0.036153
paz,0.467923,0.832354,0.000000,0.497886,0.756291,-0.007625,0.498246,0.689223,-0.020575,0.448807,0.646230,-0.037100,0.392376,0.620109,-0.052343,0.481508,0.564302,-0.005144,0.479107,0.468039,-0.017889,0.478602,0.417325,-0.026503,0.475626,0.376844,-0.033550,0.429837,0.576595,-0.016062,0.393920,0.453667,-0.029568,0.383041,0.398766,-0.037385,0.378212,0.353551,-0.043880,0.390033,0.613460,-0.029321,0.361496,0.537899,-0.041828,0.383975,0.582957,-0.039578,0.405610,0.617282,-0.036534,0.360488,0.666913,-0.045359,0.344843,0.620130,-0.053365,0.369449,0.647192,-0.050286,0.394203,0.674222,-0.047020
paz,0.452186,0.828076,0.000000,0.494798,0.748814,0.000080,0.503765,0.683420,-0.010726,0.478687,0.642389,-0.026451,0.438414,0.618745,-0.041270,0.492038,0.563818,-0.004514,0.513915,0.473325,-0.019091,0.524292,0.425569,-0.029461,0.529980,0.382173,-0.037626,0.446480,0.575036,-0.019415,0.423030,0.458654,-0.036287,0.412083,0.401978,-0.045902,0.402781,0.354528,-0.053667,0.408070,0.610343,-0.035418,0.403289,0.537349,-0.049403,0.434468,0.581837,-0.046477,0.457361,0.614861,-0.043450,0.379581,0.660296,-0.053518,0.391434,0.611954,-0.061889,0.420698,0.638876,-0.057890,0.440804,0.666464,-0.054425
paz,0.413438,0.818811,0.000000,0.466654,0.734592,0.004167,0.493191,0.670476,-0.005898,0.505814,0.631169,-0.021714,0.492252,0.612904,-0.036518,0.457303,0.556568,-0.000795,0.470824,0.447492,-0.013115,0.481298,0.398211,-0.022330,0.486224,0.354876,-0.030271,0.413847,0.573338,-0.017559,0.385419,0.452623,-0.031774,0.382123,0.395399,-0.040189,0.377485,0.350191,-0.047821,0.378714,0.611272,-0.035052,0.401903,0.543667,-0.045815,0.440576,0.591012,-0.041730,0.456789,0.624476,-0.038767,0.354777,0.661191,-0.054406,0.384928,0.615172,-0.060571,0.417913,0.644312,-0.055862,0.430609,0.675975,-0.052497
paz,0.411533,0.821464,0.000000,0.464554,0.737195,0.004086,0.490736,0.672634,-0.005356,0.497706,0.631490,-0.020331,0.478532,0.610200,-0.034086,0.446053,0.563414,0.001304,0.458032,0.451032,-0.008832,0.465665,0.402090,-0.016142,0.468124,0.358881,-0.022733,0.402058,0.580944,-0.014798,0.374657,0.459910,-0.026343,0.369869,0.406076,-0.032646,0.364874,0.366258,-0.038628,0.369140,0.618515,-0.031682,0.394533,0.550848,-0.040357,0.428855,0.596306,-0.035254,0.442942,0.628361,-0.031521,0.350888,0.667808,-0.050430,0.379892,0.617616,-0.055100,0.410341,0.645871,-0.049434,0.422539,0.678608,-0.045226
paz,0.423399,0.813804,0.000000,0.465616,0.729421,-0.001185,0.471561,0.667885,-0.010327,0.445159,0.628659,-0.023800,0.406805,0.609512,-0.036321,0.453171,0.560225,-0.002745,0.461330,0.469192,-0.014604,0.464009,0.425554,-0.022838,0.463930,0.390616,-0.029510,0.406104,0.573344,-0.015735,0.375416,0.458961,-0.029161,0.368155,0.410093,-0.037198,0.364841,0.371266,-0.044082,0.368147,0.607554,-0.030100,0.359393,0.547862,-0.041104,0.390632,0.590686,-0.038710,0.413982,0.621829,-0.036304,0.339434,0.654149,-0.046685,0.337519,0.614334,-0.053704,0.366030,0.638872,-0.050785,0.388624,0.664298,-0.048118
paz,0.416483,0.829573,0.000000,0.451064,0.752127,-0.007645,0.456486,0.690247,-0.021147,0.421193,0.643999,-0.038448,0.371745,0.608636,-0.054579,0.441880,0.566468,-0.006137,0.446602,0.469936,-0.019868,0.447116,0.421901,-0.028812,0.445026,0.382137,-0.035870,0.390847,0.575089,-0.017560,0.364365,0.453781,-0.032169,0.354436,0.405384,-0.040057,0.350428,0.362815,-0.046440,0.350113,0.608226,-0.031322,0.328237,0.531068,-0.045205,0.340309,0.576989,-0.043080,0.354249,0.613470,-0.039901,0.316257,0.657944,-0.047749,0.304663,0.608759,-0.056756,0.324558,0.633042,-0.053817,0.344072,0.660477,-0.050438
paz,0.369001,0.779513,0.000000,0.406437,0.703117,-0.018264,0.409913,0.622226,-0.034096,0.353629,0.559697,-0.051528,0.293978,0.504943,-0.067399,0.403920,0.494327,-0.009711,0.411670,0.382629,-0.023259,0.416932,0.318633,-0.032468,0.421148,0.262961,-0.039979,0.346003,0.505205,-0.015298,0.319705,0.373336,-0.030209,0.306556,0.308733,-0.039446,0.302375,0.253788,-0.046013,0.300033,0.541230,-0.024413,0.272354,0.459320,-0.040009,0.286368,0.503800,-0.039839,0.303380,0.537664,-0.036378,0.263458,0.596326,-0.036974,0.243718,0.534195,-0.047858,0.264811,0.563453,-0.046484,0.288390,0.595049,-0.042967
paz,0.343133,0.790789,0.000000,0.386218,0.718410,-0.019204,0.396473,0.637793,-0.036746,0.335512,0.572417,-0.055937,0.270803,0.510858,-0.073630,0.378575,0.479351,-0.012341,0.382791,0.352590,-0.026709,0.387969,0.280555,-0.036329,0.393212,0.217901,-0.044487,0.310669,0.487521,-0.018853,0.275019,0.342004,-0.034109,0.262155,0.258854,-0.043522,0.257303,0.191869,-0.050833,0.256857,0.524186,-0.028879,0.210433,0.423799,-0.045820,0.220614,0.460181,-0.045380,0.237261,0.491761,-0.041967,0.213514,0.582920,-0.042420,0.189918,0.507664,-0.054900,0.212778,0.541973,-0.052936,0.236871,0.583199,-0.049025
paz,0.347834,0.802367,0.000000,0.396298,0.741637,-0.025557,0.415605,0.667115,-0.048001,0.366209,0.602741,-0.071148,0.307637,0.535819,-0.093269,0.392879,0.477308,-0.022302,0.399448,0.344849,-0.041301,0.403489,0.263903,-0.055851,0.406138,0.193032,-0.067934,0.322000,0.485501,-0.028130,0.289653,0.331227,-0.048284,0.273450,0.235180,-0.063456,0.263803,0.158860,-0.075389,0.264259,0.524943,-0.037518,0.209778,0.415841,-0.058637,0.217871,0.443553,-0.062955,0.238917,0.473452,-0.063501,0.216588,0.590752,-0.050826,0.189190,0.511877,-0.067169,0.214980,0.550106,-0.067850,0.248085,0.599517,-0.066264
paz,0.370872,0.813333,0.000000,0.426996,0.761152,-0.026616,0.451452,0.689478,-0.051582,0.411678,0.629427,-0.077036,0.361818,0.571522,-0.101550,0.429617,0.497186,-0.031789,0.443962,0.361331,-0.055443,0.454268,0.278043,-0.073733,0.460425,0.205388,-0.088149,0.356385,0.506055,-0.037572,0.325236,0.347714,-0.063508,0.309260,0.248096,-0.082004,0.298387,0.168694,-0.095984,0.297611,0.549172,-0.046169,0.255937,0.453158,-0.069169,0.270888,0.480784,-0.072932,0.293661,0.509670,-0.073323,0.249467,0.618981,-0.059026,0.231516,0.553502,-0.075565,0.261790,0.586675,-0.075910,0.296485,0.628999,-0.074343
paz,0.410478,0.797051,0.000000,0.471375,0.743338,-0.019066,0.497907,0.669630,-0.039956,0.462011,0.609101,-0.063078,0.417257,0.554351,-0.085092,0.477589,0.488588,-0.020893,0.498160,0.367279,-0.041648,0.511685,0.293885,-0.057139,0.521723,0.229231,-0.069553,0.408582,0.495140,-0.030265,0.387076,0.348126,-0.053410,0.381404,0.259098,-0.068810,0.378758,0.183401,-0.080478,0.351859,0.535036,-0.042471,0.320988,0.437910,-0.063833,0.348500,0.479399,-0.064993,0.378473,0.516753,-0.063520,0.305616,0.600734,-0.058353,0.301863,0.532586,-0.074089,0.332918,0.566536,-0.073172,0.362917,0.608342,-0.070512
paz,0.451129,0.784306,0.000000,0.526921,0.705185,-0.000771,0.565135,0.621228,-0.017602,0.578291,0.567172,-0.040383,0.556208,0.527602,-0.062543,0.507970,0.478756,-0.017179,0.528379,0.358662,-0.041049,0.537667,0.288369,-0.058631,0.539475,0.225093,-0.072601,0.454755,0.497803,-0.037543,0.436431,0.347133,-0.068435,0.437500,0.253190,-0.087534,0.437960,0.180812,-0.101398,0.411472,0.543602,-0.058277,0.458458,0.463683,-0.082938,0.526442,0.504430,-0.083935,0.567724,0.540259,-0.082791,0.388648,0.606088,-0.081297,0.451436,0.563824,-0.096656,0.499648,0.593374,-0.094909,0.522469,0.627305,-0.092783
paz,0.434747,0.788470,0.000000,0.503045,0.704362,0.000206,0.537024,0.620550,-0.015643,0.548366,0.564758,-0.037190,0.520619,0.528566,-0.057835,0.474726,0.492826,-0.015733,0.494968,0.371923,-0.036559,0.505189,0.305656,-0.050948,0.505891,0.246441,-0.062377,0.426778,0.513477,-0.034949,0.406635,0.365791,-0.061399,0.404923,0.277020,-0.076049,0.401324,0.208942,-0.086750,0.389083,0.559205,-0.054331,0.433504,0.480253,-0.074149,0.489813,0.521357,-0.070613,0.518798,0.556393,-0.066605,0.371503,0.619662,-0.076018,0.421908,0.569950,-0.087302,0.463518,0.595866,-0.082394,0.480441,0.628294,-0.078006
paz,0.399529,0.812460,0.000000,0.465359,0.720769,-0.001547,0.496877,0.640730,-0.020027,0.512711,0.593740,-0.043568,0.488679,0.568557,-0.066338,0.414453,0.522777,-0.025084,0.434404,0.393755,-0.049175,0.447467,0.324466,-0.066263,0.456090,0.262068,-0.079662,0.365326,0.548908,-0.044085,0.346740,0.404638,-0.072800,0.350162,0.315008,-0.089266,0.352542,0.243010,-0.102162,0.331989,0.597436,-0.062727,0.392852,0.521943,-0.083934,0.460670,0.550948,-0.081658,0.498300,0.577214,-0.079432,0.322343,0.657700,-0.083646,0.386414,0.610788,-0.095289,0.435702,0.628883,-0.090779,0.457284,0.656082,-0.087653
paz,0.398158,0.825957,0.000000,0.453884,0.751480,-0.006109,0.481345,0.678169,-0.024072,0.481342,0.637525,-0.046837,0.446317,0.613863,-0.069002,0.431045,0.542137,-0.019194,0.437919,0.423116,-0.040249,0.442219,0.358227,-0.055966,0.442823,0.297904,-0.068407,0.374295,0.564767,-0.035268,0.335405,0.430228,-0.059553,0.326083,0.349620,-0.073811,0.318860,0.287143,-0.085116,0.329755,0.612843,-0.052394,0.355003,0.543048,-0.070528,0.404552,0.588864,-0.067646,0.430587,0.626231,-0.064864,0.302664,0.673210,-0.072527,0.342553,0.629638,-0.083379,0.383803,0.657284,-0.079308,0.402645,0.688078,-0.075982
paz,0.394640,0.836577,0.000000,0.449779,0.762708,-0.007591,0.470441,0.688856,-0.024316,0.444024,0.644846,-0.045149,0.387479,0.615965,-0.065002,0.432544,0.558031,-0.017526,0.438622,0.444306,-0.037283,0.441829,0.385215,-0.051160,0.441357,0.331955,-0.062014,0.375240,0.576500,-0.031560,0.340394,0.443845,-0.053799,0.327892,0.370157,-0.066227,0.318007,0.310015,-0.076036,0.329706,0.622231,-0.046985,0.334937,0.554669,-0.063986,0.371664,0.602445,-0.060639,0.395660,0.638224,-0.057198,0.297251,0.682983,-0.065514,0.319958,0.641402,-0.075720,0.355016,0.670101,-0.071428,0.377066,0.698732,-0.067504
paz,0.408692,0.788537,0.000000,0.461934,0.711310,0.003293,0.485045,0.650661,-0.006251,0.472093,0.618087,-0.020721,0.447186,0.606640,-0.034370,0.464929,0.522985,-0.007647,0.474735,0.412902,-0.020545,0.481162,0.369104,-0.029305,0.490048,0.340108,-0.036562,0.409617,0.540954,-0.023099,0.369433,0.436587,-0.037398,0.349272,0.388343,-0.045039,0.337394,0.354251,-0.052198,0.368873,0.579798,-0.038830,0.369922,0.560221,-0.047687,0.400614,0.610817,-0.044005,0.425537,0.644096,-0.041846,0.339895,0.629396,-0.056792,0.361620,0.624109,-0.061075,0.391322,0.662136,-0.056576,0.416328,0.694057,-0.053544
